"cntrID","org_cntr_num","org_1s_sev","org_1s_sup_sev","sup_cntr_num","sup_cntr_avg_price","sup_cntr_avg_penalty","sup_no_pnl_share","sup_okpd_exp","sup_1s_sev","sup_1s_org_sev","sup_sim_price","supType","orgForm","price_higher_pmp","price_too_low","price","pmp","okpd","cntr_result"
1389735,122,0,0,8,381837,0,1,1,0,0,0.5,3,13,0,0,235000.00,0.00,"0",1
1387944,2506,0,0,8,381837,0,1,1,0,0,0.25,3,13,0,0,316000.00,426000.00,"0",1
1400686,2506,0,0,8,381837,0,1,1,0,0,0.5,3,13,0,0,310000.00,334320.00,"0",1
1385816,280,0,0,8,381837,0,1,1,0,0,0.125,3,13,0,0,1300000.00,0.00,"0",1
1393332,630,0.00317,0,2,469000,0,1,1,0,0,1,3,13,0,0,461000.00,493830.00,"0",1
1385833,630,0.00317,0,2,469000,0,1,1,0,0,1,3,13,0,0,477000.00,0.00,"0",1
1399516,648,0,0,10,372040,0,1,1,0,0,0.2,3,13,0,0,112500.00,112920.00,"0",1
1407173,673,0,0,10,372040,0,1,1,0,0,0.1,3,13,0,0,93264.00,93266.70,"0",1
1427800,673,0,0,10,372040,0,1,1,0,0,0.4,3,13,0,0,399000.00,399000.00,"0",1
1419709,648,0,0,10,372040,0,1,1,0,0,0.2,3,13,0,0,499875.00,499875.00,"0",1
1434190,673,0,0,10,372040,0,1,1,0,0,0.4,3,13,0,0,399000.00,399000.00,"0",1
1385915,74,0,0,10,372040,0,1,1,0,0,0.1,3,13,0,0,1000000.00,0.00,"0",1
1418241,673,0,0,10,372040,0,1,1,0,0,0.3,3,13,0,0,342000.00,342000.00,"0",1
1385955,325,0,0,2,1048935,0,1,1,0,0,0.5,3,19,0,0,497736.43,0.00,"0",1
1431673,195,0,0,3,63630,0,1,1,0,0,0.33333,3,19,0,0,27150.00,27456.00,"0",1
1438797,195,0,0,3,63630,0,1,1,0,0,0.66667,3,19,0,0,81300.00,86820.00,"0",1
1458104,195,0,0,3,63630,0,1,1,0,0,0.66667,3,19,0,0,82440.00,94314.00,"0",1
1393110,1639,0,0,8,757098,0,1,1,0,0,0.625,3,13,0,0,475000.00,500000.00,"0",1
1385977,1639,0,0,8,757098,0,1,1,0,0,0.625,3,13,0,0,500000.00,0.00,"0",1
1388534,41,0,0,8,757098,0,1,1,0,0,0.625,3,13,0,0,498401.00,500000.00,"0",1
1393847,45,0,0,8,757098,0,1,1,0,0,0.625,3,13,0,0,497415.00,499000.00,"0",1
1438219,365,0,0,8,757098,0,1,1,0,0,0.625,3,13,0,0,463540.00,473000.00,"0",1
1434666,662,0,0,8,757098,0,1,1,0,0,0.25,3,13,0,0,1500000.00,1500000.00,"0",1
1395268,67,0,0,3,971808,0,1,1,0,0,0.33333,3,7,0,0,410400.00,410400.00,"0",1
1446670,653,0,0,3,431833,0,1,1,0,0,0.66667,1,0,0,0,476000.00,476333.33,"0",1
1392392,33,0,0,3,431833,0,1,1,0,0,0,1,0,0,0,62800.00,63000.00,"0",1
1386041,770,0,0,3,431833,0,1,1,0,0,0.33333,1,0,0,0,375000.00,0.00,"0",1
1400941,770,0,0,3,431833,0,1,1,0,0,0.33333,1,0,0,0,368000.00,405000.00,"0",1
1416255,770,0,0,3,431833,0,1,1,0,0,1,1,0,0,0,451500.00,453000.00,"0",1
1386063,598,0,0,1,99375,0,1,1,0,0,1,3,19,0,0,99375.00,0.00,"0",1
1392958,396,0,0,1,46230,0,1,1,0,0,1,1,0,0,0,46230.00,0.00,"0",1
1392353,396,0,0,1,46230,0,1,1,0,0,1,1,0,0,0,46230.00,0.00,"0",1
1587466,204,0,0,2,374960,0,1,0.5,0,0,0.5,3,13,0,0,257403.04,303800.72,"620920190",1
1386220,598,0,0,2,374960,0,1,0.5,0,0,0.5,3,13,0,0,492518.91,495000.00,"0",1
1393484,396,0,0,1,20100,0,1,1,0,0,1,1,0,0,0,20100.00,0.00,"0",1
1437515,115,0,0,9,555147,0,1,1,0,0,0.11111,3,13,0,0,420990.00,421680.00,"0",1
1442015,115,0,0,9,555147,0,1,1,0,0,0.11111,3,13,0,0,49800.00,50000.00,"0",1
1396537,1639,0,0,9,555147,0,1,1,0,0,0.22222,3,13,0,0,1589000.00,2200000.00,"0",1
1408334,1639,0,0,9,555147,0,1,1,0,0,0.22222,3,13,0,0,215980.00,218000.00,"0",1
1410263,770,0,0,9,555147,0,1,1,0,0,0.11111,3,13,0,0,1295776.67,1295776.67,"0",1
1441462,770,0,0,9,555147,0,1,1,0,0,0.11111,3,13,0,0,754000.00,1091910.00,"0",1
1436899,179,0,0,9,555147,0,1,1,0,0,0.11111,3,13,0,0,323000.00,324300.00,"0",1
1442735,662,0,0,9,555147,0,1,1,0,0,0.33333,3,13,0,0,186000.00,229486.20,"0",1
1440637,770,0,0,9,555147,0,1,1,0,0,0.22222,3,13,0,0,161780.00,162893.33,"0",1
1467714,127,0.00787,0,7,1314677,0,1,1,0,0,0.28571,3,19,0,0,2791080.00,2791080.00,"0",1
1388713,23,0,0,7,1314677,0,1,1,0,0,0.28571,3,19,0,0,2685400.00,0.00,"0",1
1469629,1101,0,0,7,1314677,0,1,1,0,0,0.28571,3,19,0,0,113148.00,113148.00,"0",1
1430342,287,0,0,7,1314677,0,1,1,0,0,0.14286,3,19,0,0,1999989.62,2000000.00,"0",1
