,cntrID,org_cntr_num,org_1s_sev,org_1s_sup_sev,sup_cntr_num,sup_cntr_avg_price,sup_cntr_avg_penalty,sup_no_pnl_share,sup_okpd_exp,sup_1s_sev,sup_1s_org_sev,sup_sim_price,supType,orgForm,price_higher_pmp,price_too_low,price,pmp,okpd,cntr_result
430,1453932,572,0.0,0.0,1,202888.0,0.0,1.0,1.0,0,0.0,1.0,3,13,0,0,202888.8,219978.0,0,0
4586,1560356,108,0.0,0.0,37,92670.0,0.0,1.0,0.05405,0,0.0,0.027030000000000002,2,8,0,0,1367391.0,1374263.05,107311120,0
5483,1582859,27,0.0,0.0,18,277622.0,0.0,1.0,0.16667,0,0.0,0.11110999999999999,3,13,0,0,939127.55,953429.0,108222136,0
4957,1461027,5428,0.0,0.0,111,118175.0,0.0,1.0,1.0,0,0.0,0.17117000000000002,3,7,0,0,117955.2,120292.8,0,1
2198,1402032,48,0.0,0.0,99,141240.0,0.0,1.0,1.0,0,0.0,0.25253000000000003,1,0,0,0,218920.0,248734.0,0,1
4644,1395368,2643,0.0,0.0,2,266299.0,0.0,1.0,1.0,0,0.0,0.0,3,7,0,0,266072.48,280076.3,0,1
779,1395370,26,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.16430999999999998,3,7,0,0,183600.0,183600.0,0,1
3794,1405804,1639,0.0,0.0,2,640000.0,0.0,1.0,1.0,0,0.0,0.5,3,13,0,0,180000.0,274176.54,0,1
4735,1455105,1017,0.0,0.0,56,190085.0,0.0,1.0,1.0,0,0.0,0.19643,3,13,0,0,419500.0,499000.0,0,1
1553,1487095,309,0.0,0.0,712,146609.0,0.0,0.9971899999999999,0.97331,0,0.0,0.10674000000000002,3,0,0,1,297355.16,496164.13,0,0
5874,1603679,52,0.0,0.0,43,272642.0,0.0,1.0,0.04651,0,0.0,0.04651,3,13,0,0,933807.5,938500.0,103918110,0
240,1444053,54,0.0,0.0,19,255927.0,0.0,1.0,1.0,0,0.0,0.15789,3,13,0,0,459560.0,488163.6,0,0
783,1464527,420,0.0,0.0,29,111005.0,0.0,1.0,1.0,0,0.034480000000000004,0.37931,3,0,0,0,92750.0,113435.0,0,0
3979,1393232,320,0.0,0.0,1,313973.0,0.0,1.0,1.0,0,0.0,1.0,3,33,0,0,313973.0,470000.0,0,1
3066,1526034,365,0.0,0.0,182,635875.0,0.0,1.0,0.01648,0,0.0,0.08791,3,66,0,1,11732.5,19834.7,212010231,0
5703,1443871,2697,0.0,0.0,57,163285.0,0.0,1.0,1.0,0,0.0,0.15789,3,13,0,1,107122.5,188325.0,0,1
977,1471377,6408,0.0,0.0,625,259955.0,0.0,0.9648,0.8384,0,0.0,0.0624,3,0,0,0,125000.0,125000.0,0,0
4905,1565627,5428,0.0,0.0,11,1018287.0,0.0,1.0,0.36364,0,0.0,0.18182,0,0,0,0,1186581.0,1297758.0,192021100,0
338,1433001,47,0.0,0.0,566,481791.0,0.0,1.0,1.0,0,0.0,0.060070000000000005,3,7,0,0,1189790.0,1189790.0,0,1
4499,1453942,741,0.0,0.0,9,339730.0,0.0,1.0,1.0,0,0.0,0.44443999999999995,3,13,0,0,491410.0,494771.0,0,1
5695,1593038,43,0.0,0.0,41,129048.0,0.0,1.0,0.048780000000000004,0,0.0,0.024390000000000002,0,13,0,0,1141816.51,1148708.76,108223210,0
